theorem,mdl_gain,cost,savings,num_uses,pattern_length,savings_per_use,in_degree,out_degree,proof_type
Fintype.exists_unique_iff_card_one,-876.3568232181706,876.3568232181706,0.0,0,3,7.755690828930447,0,10,tactic
Fintype.one_lt_card,-447.91016419748684,502.2,54.28983580251313,7,3,7.755690828930447,7,0,term
Fintype.one_lt_card_iff,-462.04430917106953,469.79999999999995,7.755690828930447,1,3,7.755690828930447,1,0,term
Fintype.two_lt_card_iff,-489.5655150222732,464.1189410727235,-25.446573949549695,3,1,-8.482191316516564,3,4,tactic
Fintype.card_of_bijective,-623.7,623.7,0.0,0,3,7.755690828930447,0,0,term
Finite.surjective_of_injective,-548.8325875090645,548.8325875090645,0.0,0,7,40.231455119824474,0,11,tactic
Finite.injective_iff_surjective,-569.0658550264174,615.6,46.534144973582684,6,3,7.755690828930447,6,0,term
Finite.injective_iff_bijective,-477.5655150222732,452.1189410727235,-25.446573949549695,3,1,-8.482191316516564,3,2,tactic
Finite.surjective_iff_bijective,-464.1189410727235,464.1189410727235,-0.0,0,1,-8.482191316516564,0,2,tactic
Finite.injective_iff_surjective_of_equiv,-785.7,785.7,0.0,0,3,7.755690828930447,0,0,term
Fintype.bijective_iff_injective_and_card,-780.698782539626,850.5,69.80121746037403,9,3,7.755690828930447,9,0,term
Fintype.bijective_iff_surjective_and_card,-851.1886183421392,866.7,15.511381657860895,2,3,7.755690828930447,2,0,term
Function.LeftInverse.rightInverse_of_card_le,-1287.9,1287.9,0.0,0,3,7.755690828930447,0,0,term
Function.RightInverse.leftInverse_of_card_le,-1287.9,1287.9,0.0,0,3,7.755690828930447,0,0,term
Fintype.card_coe,-469.6191109345997,648.0,178.38088906540028,23,3,7.755690828930447,23,0,term
Finset.card_eq_of_equiv_fin,-729.0,729.0,0.0,0,3,7.755690828930447,0,0,term
Finset.card_eq_of_equiv_fintype,-899.0999999999999,899.0999999999999,0.0,0,3,7.755690828930447,0,0,term
Finset.card_eq_of_equiv,-745.8886183421391,761.4,15.511381657860895,2,3,7.755690828930447,2,0,term
Finset.exists_superset_card_eq,-932.1189410727235,932.1189410727235,-0.0,0,1,-8.482191316516564,0,3,tactic
Fintype.card_prop,-421.2,421.2,0.0,0,3,7.755690828930447,0,0,term
set_fintype_card_le_univ,-875.1443091710695,882.9,7.755690828930447,1,3,7.755690828930447,1,0,term
set_fintype_card_eq_univ_iff,-784.6011323892401,776.1189410727235,-8.482191316516564,1,1,-8.482191316516564,1,4,tactic
Function.Embedding.equiv_of_fintype_self_embedding_to_embedding,-796.60113238924,796.237882145447,-0.3632502437930576,1,2,-0.3632502437930576,1,0,tactic
Function.Embedding.isEmpty_of_card_lt,-915.3,915.3,0.0,0,3,7.755690828930447,0,0,term
Function.Embedding.nonempty_of_card_le,-706.60113238924,706.237882145447,-0.3632502437930576,1,2,-0.3632502437930576,1,2,tactic
Function.Embedding.nonempty_iff_card_le,-899.4443091710696,907.2,7.755690828930447,1,3,7.755690828930447,1,0,term
Function.Embedding.exists_of_card_le_finset,-778.6011323892401,794.4757642908941,15.874631901653956,1,4,15.874631901653956,1,5,tactic
Finset.univ_map_embedding,-568.6011323892401,560.1189410727235,-8.482191316516564,1,1,-8.482191316516564,1,2,tactic
Fintype.card_lt_of_surjective_not_injective,-1304.1,1304.1,0.0,0,3,7.755690828930447,0,0,term
Fintype.card_subtype_le,-1005.7772366842781,1036.8,31.02276331572179,4,3,7.755690828930447,4,0,term
Fintype.card_subtype_lt,-1191.0443091710695,1198.8,7.755690828930447,1,3,7.755690828930447,1,0,term
Fintype.card_subtype,-923.3276328768261,922.237882145447,-1.0897507313791728,3,2,-0.3632502437930576,3,1,tactic
Fintype.card_subtype_compl,-1095.2279728809701,1190.475764290894,95.24779140992374,6,4,15.874631901653956,6,7,tactic
Fintype.card_subtype_mono,-1385.1,1385.1,0.0,0,3,7.755690828930447,0,0,term
Fintype.card_compl_eq_card_compl,-1786.237882145447,1786.237882145447,-0.0,0,2,-0.3632502437930576,0,2,tactic
Fintype.card_quotient_le,-1223.1,1223.1,0.0,0,3,7.755690828930447,0,0,term
Fintype.card_quotient_lt,-1514.7,1514.7,0.0,0,3,7.755690828930447,0,0,term
univ_eq_singleton_of_card_one,-746.4757642908941,746.4757642908941,0.0,0,4,15.874631901653956,0,4,tactic
Finite.wellFounded_of_trans_of_irrefl,-638.4886183421391,702.713646436341,64.22502809420193,2,6,32.112514047100966,2,18,tactic
Fintype.false,-494.44430917106956,502.2,7.755690828930447,1,3,7.755690828930447,1,0,term
isEmpty_fintype,-591.3,591.3,0.0,0,3,7.755690828930447,0,0,term
Finset.exists_minimal,-752.4757642908941,752.4757642908941,0.0,0,4,15.874631901653956,0,8,tactic
Finset.exists_maximal,-948.7329275132087,972.0,23.267072486791342,3,3,7.755690828930447,3,0,term
Infinite.of_not_fintype,-502.2,502.2,0.0,0,3,7.755690828930447,0,0,term
Infinite.of_injective_to_set,-891.0,891.0,0.0,0,3,7.755690828930447,0,0,term
Infinite.of_surjective_from_set,-923.4,923.4,0.0,0,3,7.755690828930447,0,0,term
Infinite.exists_not_mem_finset,-544.7658550264173,591.3,46.534144973582684,6,3,7.755690828930447,6,0,term
Infinite.nonempty,-358.60113238924004,350.1189410727235,-8.482191316516564,1,1,-8.482191316516564,1,1,tactic
Infinite.of_injective,-650.0658550264174,696.6,46.534144973582684,6,3,7.755690828930447,6,0,term
Infinite.of_surjective,-689.5329275132086,712.8,23.267072486791342,3,3,7.755690828930447,3,0,term
Infinite.natEmbeddingAux_injective,-717.1894107272351,717.1894107272351,0.0,0,10,64.588278337995,0,17,tactic
Infinite.exists_subset_card_eq,-738.1329275132086,761.4,23.267072486791342,3,3,7.755690828930447,3,0,term
Infinite.exists_superset_card_eq,-863.3083517999586,863.3083517999586,0.0,0,11,72.7072194107185,0,9,tactic
not_injective_infinite_finite,-746.9215458553479,785.7,38.77845414465224,5,3,7.755690828930447,5,0,term
Finite.exists_ne_map_eq_of_infinite,-754.6011323892401,746.1189410727235,-8.482191316516564,1,1,-8.482191316516564,1,3,tactic
Finite.exists_infinite_fiber,-722.8325875090645,722.8325875090645,0.0,0,7,40.231455119824474,0,10,tactic
not_surjective_finite_infinite,-801.9,801.9,0.0,0,3,7.755690828930447,0,0,term
List.exists_pw_disjoint_with_card,-1294.60113238924,1578.4008196907698,283.7996873015297,1,37,283.7996873015297,1,36,tactic
Fintype.induction_subsingleton_or_nontrivial,-1768.60113238924,1833.189410727235,64.588278337995,1,10,64.588278337995,1,9,tactic
List.prefix_rfl,-251.1,251.1,0.0,0,3,7.755690828930447,0,0,term
List.suffix_rfl,-251.1,251.1,0.0,0,3,7.755690828930447,0,0,term
List.infix_rfl,-251.1,251.1,0.0,0,3,7.755690828930447,0,0,term
List.prefix_concat,-338.1189410727235,338.1189410727235,-0.0,0,1,-8.482191316516564,0,0,tactic
List.prefix_concat_iff,-638.1189410727235,638.1189410727235,-0.0,0,1,-8.482191316516564,0,5,tactic
List.eq_of_infix_of_length_eq,-696.6,696.6,0.0,0,3,7.755690828930447,0,0,term
List.eq_of_prefix_of_length_eq,-696.6,696.6,0.0,0,3,7.755690828930447,0,0,term
List.eq_of_suffix_of_length_eq,-696.6,696.6,0.0,0,3,7.755690828930447,0,0,term
List.dropSlice_sublist,-583.2,583.2,0.0,0,3,7.755690828930447,0,0,term
List.dropSlice_subset,-567.0,567.0,0.0,0,3,7.755690828930447,0,0,term
List.mem_of_mem_dropSlice,-761.4,761.4,0.0,0,3,7.755690828930447,0,0,term
List.takeWhile_prefix,-502.88861834213907,518.4,15.511381657860895,2,3,7.755690828930447,2,0,term
List.dropWhile_suffix,-502.88861834213907,518.4,15.511381657860895,2,3,7.755690828930447,2,0,term
List.dropLast_prefix,-453.6,453.6,0.0,0,3,7.755690828930447,0,0,term
List.tail_suffix,-316.23788214544703,316.23788214544703,-0.0,0,2,-0.3632502437930576,0,2,tactic
List.dropLast_sublist,-469.79999999999995,469.79999999999995,0.0,0,3,7.755690828930447,0,0,term
List.drop_sublist_drop_left,-562.237882145447,562.237882145447,-0.0,0,2,-0.3632502437930576,0,3,tactic
List.dropLast_subset,-453.6,453.6,0.0,0,3,7.755690828930447,0,0,term
List.tail_subset,-365.5329275132086,388.79999999999995,23.267072486791342,3,3,7.755690828930447,3,0,term
List.mem_of_mem_dropLast,-477.9,477.9,0.0,0,3,7.755690828930447,0,0,term
List.mem_of_mem_tail,-389.8329275132087,413.1,23.267072486791342,3,3,7.755690828930447,3,0,term
List.Sublist.drop,-656.1,656.1,0.0,0,3,7.755690828930447,0,0,term
List.prefix_iff_eq_append,-615.6,615.6,0.0,0,3,7.755690828930447,0,0,term
List.suffix_iff_eq_append,-712.8,712.8,0.0,0,3,7.755690828930447,0,0,term
List.prefix_iff_eq_take,-535.2886183421391,550.8,15.511381657860895,2,3,7.755690828930447,2,0,term
List.prefix_take_iff,-675.9030571635761,675.9030571635761,0.0,0,16,113.30192477433604,0,9,tactic
List.concat_get_prefix,-784.5947053636175,784.5947053636175,0.0,0,5,23.993572974377464,0,7,tactic
List.suffix_iff_eq_drop,-648.0,648.0,0.0,0,3,7.755690828930447,0,0,term
List.prefix_take_le_iff,-757.0704696545115,757.0704696545115,0.0,0,9,56.469337265271484,0,17,tactic
List.cons_prefix_iff,-368.1317951239686,481.07046965451156,112.93867453054297,2,9,56.469337265271484,2,5,tactic
List.IsPrefix.map,-466.6011323892401,531.1894107272351,64.588278337995,1,10,64.588278337995,1,9,tactic
List.IsPrefix.filterMap,-713.3083517999586,713.3083517999586,0.0,0,11,72.7072194107185,0,8,tactic
List.IsPrefix.reduceOption,-939.5999999999999,939.5999999999999,0.0,0,3,7.755690828930447,0,0,term
List.mem_inits,-461.7,461.7,0.0,0,3,7.755690828930447,0,0,term
List.mem_tails,-453.94430917106956,461.7,7.755690828930447,1,3,7.755690828930447,1,0,term
List.inits_cons,-578.1189410727235,578.1189410727235,-0.0,0,1,-8.482191316516564,0,0,tactic
List.tails_cons,-494.1189410727235,494.1189410727235,-0.0,0,1,-8.482191316516564,0,0,tactic
List.inits_append,-801.9,801.9,0.0,0,3,7.755690828930447,0,0,term
List.tails_append,-850.5,850.5,0.0,0,3,7.755690828930447,0,0,term
List.inits_eq_tails,-746.2329275132087,769.5,23.267072486791342,3,3,7.755690828930447,3,0,term
List.tails_eq_inits,-753.9886183421391,769.5,15.511381657860895,2,3,7.755690828930447,2,0,term
List.inits_reverse,-550.237882145447,550.237882145447,-0.0,0,2,-0.3632502437930576,0,3,tactic
List.tails_reverse,-550.237882145447,550.237882145447,-0.0,0,2,-0.3632502437930576,0,3,tactic
List.map_reverse_inits,-598.237882145447,598.237882145447,-0.0,0,2,-0.3632502437930576,0,3,tactic
List.map_reverse_tails,-598.237882145447,598.237882145447,-0.0,0,2,-0.3632502437930576,0,3,tactic
List.length_tails,-460.59470536361755,460.59470536361755,0.0,0,5,23.993572974377464,0,0,tactic
List.length_inits,-428.1189410727235,428.1189410727235,-0.0,0,1,-8.482191316516564,0,1,tactic
List.getElem_tails,-640.6011323892401,664.5947053636175,23.993572974377464,1,5,23.993572974377464,1,6,tactic
List.get_tails,-554.1189410727235,554.1189410727235,-0.0,0,1,-8.482191316516564,0,0,tactic
List.getElem_inits,-640.6011323892401,664.5947053636175,23.993572974377464,1,5,23.993572974377464,1,6,tactic
List.get_inits,-554.1189410727235,554.1189410727235,-0.0,0,1,-8.482191316516564,0,0,tactic
List.nth_le_tails,-891.0,891.0,0.0,0,3,7.755690828930447,0,0,term
List.nth_le_inits,-891.0,891.0,0.0,0,3,7.755690828930447,0,0,term
List.insert_eq_ite,-544.237882145447,544.237882145447,-0.0,0,2,-0.3632502437930576,0,1,tactic
List.suffix_insert,-424.59470536361755,424.59470536361755,0.0,0,5,23.993572974377464,0,5,tactic
List.infix_insert,-518.4,518.4,0.0,0,3,7.755690828930447,0,0,term
List.sublist_insert,-518.4,518.4,0.0,0,3,7.755690828930447,0,0,term
List.subset_insert,-502.2,502.2,0.0,0,3,7.755690828930447,0,0,term
List.mem_of_mem_suffix,-550.8,550.8,0.0,0,3,7.755690828930447,0,0,term
List.IsPrefix.ne_nil,-484.6011323892401,484.23788214544703,-0.3632502437930576,1,2,-0.3632502437930576,1,0,tactic
List.IsPrefix.getElem,-779.853395310272,760.237882145447,-19.61551316482511,54,2,-0.3632502437930576,54,1,tactic
List.IsPrefix.get_eq,-824.1189410727235,824.1189410727235,-0.0,0,1,-8.482191316516564,0,2,tactic
List.IsPrefix.head_eq,-694.5947053636175,694.5947053636175,0.0,0,5,23.993572974377464,0,5,tactic
List.nil_product,-453.6,453.6,0.0,0,3,7.755690828930447,0,0,term
List.product_cons,-980.4443091710696,988.2,7.755690828930447,1,3,7.755690828930447,1,0,term
List.product_nil,-437.4,437.4,0.0,0,3,7.755690828930447,0,0,term
List.mem_product,-664.6011323892401,656.1189410727235,-8.482191316516564,1,1,-8.482191316516564,1,10,tactic
List.length_product,-646.5947053636175,646.5947053636175,0.0,0,5,23.993572974377464,0,8,tactic
List.nil_sigma,-534.6,534.6,0.0,0,3,7.755690828930447,0,0,term
List.sigma_cons,-1061.4443091710696,1069.2,7.755690828930447,1,3,7.755690828930447,1,0,term
List.sigma_nil,-550.8,550.8,0.0,0,3,7.755690828930447,0,0,term
List.mem_sigma,-776.1189410727235,776.1189410727235,-0.0,0,1,-8.482191316516564,0,9,tactic
List.length_sigma',-814.5947053636175,814.5947053636175,0.0,0,5,23.993572974377464,0,5,tactic
List.Sorted.get_mono,-477.9,477.9,0.0,0,3,7.755690828930447,0,0,term
List.Sorted.get_strictMono,-542.7,542.7,0.0,0,3,7.755690828930447,0,0,term
List.Sorted.coe_getIso_apply,-469.79999999999995,469.79999999999995,0.0,0,3,7.755690828930447,0,0,term
List.Sorted.coe_getIso_symm_apply,-623.7,623.7,0.0,0,3,7.755690828930447,0,0,term
List.sublist_of_orderEmbedding_get?_eq,-972.7356446726407,972.7356446726407,0.0,0,23,170.1345122834006,0,30,tactic
List.sublist_iff_exists_orderEmbedding_get?_eq,-1012.9735268180876,1012.9735268180876,0.0,0,25,186.3723944288476,0,14,tactic
List.sublist_iff_exists_fin_orderEmbedding_get_eq,-1120.60113238924,1469.3523482725577,348.7512158833177,1,45,348.7512158833177,1,22,tactic
List.duplicate_iff_exists_distinct_get,-1221.5682321817053,1221.5682321817053,0.0,0,30,226.96709979246515,0,12,tactic
List.duplicate_iff_exists_distinct_nthLe,-1701.0,1701.0,0.0,0,3,7.755690828930447,0,0,term
List.tfae_nil,-234.89999999999998,234.89999999999998,0.0,0,3,7.755690828930447,0,0,term
List.tfae_singleton,-256.6011323892401,248.11894107272352,-8.482191316516564,1,1,-8.482191316516564,1,2,tactic
List.tfae_cons_of_mem,-777.5999999999999,777.5999999999999,0.0,0,3,7.755690828930447,0,0,term
List.tfae_cons_cons,-745.8886183421391,761.4,15.511381657860895,2,3,7.755690828930447,2,0,term
List.tfae_cons_self,-500.1189410727235,500.1189410727235,-0.0,0,1,-8.482191316516564,0,1,tactic
List.tfae_of_forall,-664.2,664.2,0.0,0,3,7.755690828930447,0,0,term
List.tfae_of_cycle,-894.713646436341,894.713646436341,0.0,0,6,32.112514047100966,0,16,tactic
List.TFAE.out,-1104.3544733685565,1166.4,62.04552663144358,8,3,7.755690828930447,8,0,term
List.forall_tfae,-832.6011323892401,840.3568232181706,7.755690828930447,1,3,7.755690828930447,1,4,tactic
List.exists_tfae,-840.3568232181706,840.3568232181706,0.0,0,3,7.755690828930447,0,4,tactic
List.tfae_not_iff,-418.23788214544703,418.23788214544703,-0.0,0,2,-0.3632502437930576,0,5,tactic
List.getD_eq_get,-249.21240167029322,530.8325875090645,281.6201858387713,7,7,40.231455119824474,7,6,tactic
List.getD_map,-502.60113238924004,494.1189410727235,-8.482191316516564,1,1,-8.482191316516564,1,0,tactic
List.getD_eq_default,-321.9067670297666,482.8325875090645,160.9258204792979,4,7,40.231455119824474,4,7,tactic
List.getElem?_getD_singleton_default_eq,-452.1189410727235,452.1189410727235,-0.0,0,1,-8.482191316516564,0,0,tactic
List.getElem?_getD_replicate_default_eq,-552.3568232181706,552.3568232181706,0.0,0,3,7.755690828930447,0,4,tactic
List.getD_append,-682.6011323892401,674.1189410727235,-8.482191316516564,1,1,-8.482191316516564,1,5,tactic
List.getD_append_right,-802.60113238924,859.0704696545115,56.469337265271484,1,9,56.469337265271484,1,12,tactic
List.getD_eq_getD_get?,-438.3568232181705,438.3568232181705,0.0,0,3,7.755690828930447,0,10,tactic
List.getI_nil,-421.2,421.2,0.0,0,3,7.755690828930447,0,0,term
List.getI_cons_zero,-388.79999999999995,388.79999999999995,0.0,0,3,7.755690828930447,0,0,term
List.getI_cons_succ,-502.2,502.2,0.0,0,3,7.755690828930447,0,0,term
List.getI_eq_get,-608.1886183421392,623.7,15.511381657860895,2,3,7.755690828930447,2,0,term
List.getI_eq_default,-591.9886183421391,607.5,15.511381657860895,2,3,7.755690828930447,2,0,term
List.getD_default_eq_getI,-551.1443091710695,558.9,7.755690828930447,1,3,7.755690828930447,1,0,term
List.getI_append,-794.1443091710695,801.9,7.755690828930447,1,3,7.755690828930447,1,0,term
List.getI_append_right,-963.9,963.9,0.0,0,3,7.755690828930447,0,0,term
List.getI_eq_iget_get?,-398.1189410727235,398.1189410727235,-0.0,0,1,-8.482191316516564,0,3,tactic
List.getI_zero_eq_headI,-316.60113238924004,308.1189410727235,-8.482191316516564,1,1,-8.482191316516564,1,0,tactic
List.Nat.mem_antidiagonal,-415.4181486876276,625.7841160908526,210.36596740322506,2,15,105.18298370161253,2,7,tactic
List.Nat.length_antidiagonal,-448.60113238924004,440.1189410727235,-8.482191316516564,1,1,-8.482191316516564,1,3,tactic
List.Nat.antidiagonal_zero,-453.6,453.6,0.0,0,3,7.755690828930447,0,0,term
List.Nat.nodup_antidiagonal,-502.2,502.2,0.0,0,3,7.755690828930447,0,0,term
List.Nat.antidiagonal_succ,-706.9772366842783,770.4757642908941,63.49852760661582,4,4,15.874631901653956,4,11,tactic
List.Nat.antidiagonal_succ',-788.4757642908941,788.4757642908941,0.0,0,4,15.874631901653956,0,15,tactic
List.Nat.antidiagonal_succ_succ',-974.4757642908941,974.4757642908941,0.0,0,4,15.874631901653956,0,9,tactic
List.Nat.map_swap_antidiagonal,-640.6011323892401,648.3568232181706,7.755690828930447,1,3,7.755690828930447,1,11,tactic
DMatrix.ext_iff,-413.1,413.1,0.0,0,3,7.755690828930447,0,0,term
DMatrix.ext,-380.7,380.7,0.0,0,3,7.755690828930447,0,0,term
DMatrix.map_apply,-1101.6,1101.6,0.0,0,3,7.755690828930447,0,0,term
DMatrix.map_map,-1174.237882145447,1174.237882145447,-0.0,0,2,-0.3632502437930576,0,0,tactic
DMatrix.zero_apply,-624.3886183421391,639.9,15.511381657860895,2,3,7.755690828930447,2,0,term
DMatrix.neg_apply,-704.7,704.7,0.0,0,3,7.755690828930447,0,0,term
DMatrix.add_apply,-778.6329275132086,801.9,23.267072486791342,3,3,7.755690828930447,3,0,term
DMatrix.sub_apply,-794.1443091710695,801.9,7.755690828930447,1,3,7.755690828930447,1,0,term
DMatrix.map_zero,-1120.237882145447,1120.237882145447,-0.0,0,2,-0.3632502437930576,0,0,tactic
DMatrix.map_add,-1462.237882145447,1462.237882145447,-0.0,0,2,-0.3632502437930576,0,0,tactic
DMatrix.map_sub,-1450.237882145447,1450.237882145447,-0.0,0,2,-0.3632502437930576,0,0,tactic
AddMonoidHom.mapDMatrix_apply,-1854.9,1854.9,0.0,0,3,7.755690828930447,0,0,term
List.Sorted.le_of_lt,-793.8,793.8,0.0,0,3,7.755690828930447,0,0,term
List.Sorted.lt_of_le,-885.998782539626,955.8,69.80121746037403,9,3,7.755690828930447,9,0,term
List.Sorted.ge_of_gt,-786.0443091710695,793.8,7.755690828930447,1,3,7.755690828930447,1,0,term
List.Sorted.gt_of_ge,-955.8,955.8,0.0,0,3,7.755690828930447,0,0,term
List.sorted_nil,-275.7443091710696,283.5,7.755690828930447,1,3,7.755690828930447,1,0,term
List.Sorted.of_cons,-469.79999999999995,469.79999999999995,0.0,0,3,7.755690828930447,0,0,term
List.Sorted.tail,-713.1443091710695,720.9,7.755690828930447,1,3,7.755690828930447,1,0,term
List.rel_of_sorted_cons,-681.4329275132087,704.7,23.267072486791342,3,3,7.755690828930447,3,0,term
List.Sorted.head!_le,-824.8325875090645,824.8325875090645,0.0,0,7,40.231455119824474,0,6,tactic
List.Sorted.le_head!,-824.8325875090645,824.8325875090645,0.0,0,7,40.231455119824474,0,6,tactic
List.sorted_cons,-753.9886183421391,769.5,15.511381657860895,2,3,7.755690828930447,2,0,term
List.Sorted.nodup,-818.0999999999999,818.0999999999999,0.0,0,3,7.755690828930447,0,0,term
List.eq_of_perm_of_sorted,-820.6011323892401,925.7841160908526,105.18298370161253,1,15,105.18298370161253,1,17,tactic
List.sublist_of_subperm_of_sorted,-886.60113238924,886.237882145447,-0.3632502437930576,1,2,-0.3632502437930576,1,2,tactic
List.sorted_singleton,-397.2443091710696,405.0,7.755690828930447,1,3,7.755690828930447,1,0,term
List.Sorted.rel_get_of_lt,-988.8886183421391,1004.4,15.511381657860895,2,3,7.755690828930447,2,0,term
List.Sorted.rel_nthLe_of_lt,-1336.5,1336.5,0.0,0,3,7.755690828930447,0,0,term
List.Sorted.rel_get_of_le,-838.9643826330331,838.237882145447,-0.7265004875861152,2,2,-0.3632502437930576,2,4,tactic
List.Sorted.rel_nthLe_of_le,-1441.8,1441.8,0.0,0,3,7.755690828930447,0,0,term
List.Sorted.rel_of_mem_take_of_mem_drop,-1000.5947053636175,1000.5947053636175,0.0,0,5,23.993572974377464,0,10,tactic
List.sorted_ofFn_iff,-526.237882145447,526.237882145447,-0.0,0,2,-0.3632502437930576,0,6,tactic
List.sorted_lt_ofFn_iff,-567.0,567.0,0.0,0,3,7.755690828930447,0,0,term
List.sorted_le_ofFn_iff,-550.8,550.8,0.0,0,3,7.755690828930447,0,0,term
List.monotone_iff_ofFn_sorted,-599.4,599.4,0.0,0,3,7.755690828930447,0,0,term
List.orderedInsert_nil,-526.5,526.5,0.0,0,3,7.755690828930447,0,0,term
List.orderedInsert_length,-793.8,793.8,0.0,0,3,7.755690828930447,0,0,term
List.orderedInsert_eq_take_drop,-1240.3329275132085,1263.6,23.267072486791342,3,3,7.755690828930447,3,0,term
List.insertionSort_cons_eq_take_drop,-1717.1999999999998,1717.1999999999998,0.0,0,3,7.755690828930447,0,0,term
List.mem_orderedInsert,-785.7,785.7,0.0,0,3,7.755690828930447,0,0,term
List.perm_orderedInsert,-599.7443091710695,607.5,7.755690828930447,1,3,7.755690828930447,1,0,term
List.orderedInsert_count,-860.1189410727235,860.1189410727235,-0.0,0,1,-8.482191316516564,0,3,tactic
List.perm_insertionSort,-518.4,518.4,0.0,0,3,7.755690828930447,0,0,term
List.Sorted.insertionSort_eq,-680.4,680.4,0.0,0,3,7.755690828930447,0,0,term
List.erase_orderedInsert,-770.4757642908941,770.4757642908941,0.0,0,4,15.874631901653956,0,6,tactic
List.erase_orderedInsert_of_not_mem,-850.237882145447,850.237882145447,-0.0,0,2,-0.3632502437930576,0,7,tactic
List.orderedInsert_erase,-1111.7841160908526,1111.7841160908526,0.0,0,15,105.18298370161253,0,23,tactic
List.sublist_orderedInsert,-522.3568232181706,522.3568232181706,0.0,0,3,7.755690828930447,0,5,tactic
List.Sorted.orderedInsert,-704.7,704.7,0.0,0,3,7.755690828930447,0,0,term
List.sorted_insertionSort,-518.4,518.4,0.0,0,3,7.755690828930447,0,0,term
List.split_cons_of_eq,-712.6011323892401,704.1189410727235,-8.482191316516564,1,1,-8.482191316516564,1,0,tactic
List.length_split_le,-931.8443091710694,939.5999999999999,7.755690828930447,1,3,7.755690828930447,1,0,term
List.length_split_fst_le,-607.5,607.5,0.0,0,3,7.755690828930447,0,0,term
List.length_split_snd_le,-607.5,607.5,0.0,0,3,7.755690828930447,0,0,term
List.length_split_lt,-1012.5947053636175,1012.5947053636175,0.0,0,5,23.993572974377464,0,6,tactic
List.perm_split,-615.6,615.6,0.0,0,3,7.755690828930447,0,0,term
List.mergeSort_cons_cons,-1052.1189410727236,1052.1189410727236,-0.0,0,1,-8.482191316516564,0,1,tactic
List.perm_mergeSort,-453.6,453.6,0.0,0,3,7.755690828930447,0,0,term
List.length_mergeSort,-615.6,615.6,0.0,0,3,7.755690828930447,0,0,term
List.Sorted.merge,-793.8,793.8,0.0,0,3,7.755690828930447,0,0,term
List.sorted_mergeSort,-526.5,526.5,0.0,0,3,7.755690828930447,0,0,term
List.mergeSort_eq_self,-737.1,737.1,0.0,0,3,7.755690828930447,0,0,term
List.mergeSort_eq_insertionSort,-866.7,866.7,0.0,0,3,7.755690828930447,0,0,term
List.mergeSort_nil,-284.1189410727235,284.1189410727235,-0.0,0,1,-8.482191316516564,0,1,tactic
List.mergeSort_singleton,-380.1189410727235,380.1189410727235,-0.0,0,1,-8.482191316516564,0,1,tactic
Matrix.fromRows_apply_inl,-1134.0,1134.0,0.0,0,3,7.755690828930447,0,0,term
Matrix.fromRows_apply_inr,-1134.0,1134.0,0.0,0,3,7.755690828930447,0,0,term
Matrix.fromColumns_apply_inl,-1182.6,1182.6,0.0,0,3,7.755690828930447,0,0,term
Matrix.fromColumns_apply_inr,-1182.6,1182.6,0.0,0,3,7.755690828930447,0,0,term
Matrix.toRows₁_apply,-923.4,923.4,0.0,0,3,7.755690828930447,0,0,term
Matrix.toRows₂_apply,-923.4,923.4,0.0,0,3,7.755690828930447,0,0,term
Matrix.toRows₁_fromRows,-907.2,907.2,0.0,0,3,7.755690828930447,0,0,term
Matrix.toRows₂_fromRows,-907.2,907.2,0.0,0,3,7.755690828930447,0,0,term
Matrix.toColumns₁_apply,-972.0,972.0,0.0,0,3,7.755690828930447,0,0,term
Matrix.toColumns₂_apply,-972.0,972.0,0.0,0,3,7.755690828930447,0,0,term
Matrix.toColumns₁_fromColumns,-996.3,996.3,0.0,0,3,7.755690828930447,0,0,term
Matrix.toColumns₂_fromColumns,-996.3,996.3,0.0,0,3,7.755690828930447,0,0,term
Matrix.fromColumns_toColumns,-686.1189410727235,686.1189410727235,-0.0,0,1,-8.482191316516564,0,0,tactic
Matrix.fromRows_toRows,-572.1189410727235,572.1189410727235,-0.0,0,1,-8.482191316516564,0,0,tactic
Matrix.fromRows_inj,-414.3568232181705,414.3568232181705,0.0,0,3,7.755690828930447,0,6,tactic
Matrix.fromColumns_inj,-450.3568232181705,450.3568232181705,0.0,0,3,7.755690828930447,0,6,tactic
Matrix.fromColumns_ext_iff,-1458.0,1458.0,0.0,0,3,7.755690828930447,0,0,term
Matrix.fromRows_ext_iff,-1385.1,1385.1,0.0,0,3,7.755690828930447,0,0,term
Matrix.transpose_fromColumns,-902.1189410727235,902.1189410727235,-0.0,0,1,-8.482191316516564,0,0,tactic
Matrix.transpose_fromRows,-884.1189410727235,884.1189410727235,-0.0,0,1,-8.482191316516564,0,0,tactic
Matrix.fromRows_neg,-704.1189410727235,704.1189410727235,-0.0,0,1,-8.482191316516564,0,0,tactic
Matrix.fromColumns_neg,-758.1189410727235,758.1189410727235,-0.0,0,1,-8.482191316516564,0,0,tactic
Matrix.fromRows_mulVec,-866.1189410727235,866.1189410727235,-0.0,0,1,-8.482191316516564,0,0,tactic
Matrix.vecMul_fromColumns,-902.1189410727235,902.1189410727235,-0.0,0,1,-8.482191316516564,0,0,tactic
Matrix.sum_elim_vecMul_fromRows,-1072.237882145447,1072.237882145447,-0.0,0,2,-0.3632502437930576,0,3,tactic
Matrix.fromColumns_mulVec_sum_elim,-1108.237882145447,1108.237882145447,-0.0,0,2,-0.3632502437930576,0,2,tactic
